img_id,total_pieces,pieces_correct,piece_accuracy,perfect_puzzle,success
33553,9,2,0.2222222238779068,False,False
9427,9,6,0.6666666865348816,False,False
199,9,6,0.6666666865348816,False,False
12447,9,7,0.7777777910232544,False,False
39489,9,9,1.0,True,True
42724,9,9,1.0,True,True
10822,9,9,1.0,True,True
49498,9,9,1.0,True,True
4144,9,7,0.7777777910232544,False,False
36958,9,9,1.0,True,True
43106,9,3,0.3333333432674408,False,False
38695,9,6,0.6666666865348816,False,False
6188,9,6,0.6666666865348816,False,False
1414,9,9,1.0,True,True
18471,9,9,1.0,True,True
29282,9,9,1.0,True,True
15177,9,9,1.0,True,True
34304,9,9,1.0,True,True
12609,9,7,0.7777777910232544,False,False
12144,9,9,1.0,True,True
6113,9,9,1.0,True,True
15908,9,6,0.6666666865348816,False,False
821,9,9,1.0,True,True
15118,9,9,1.0,True,True
13466,9,9,1.0,True,True
26497,9,6,0.6666666865348816,False,False
42111,9,9,1.0,True,True
30188,9,6,0.6666666865348816,False,False
37237,9,9,1.0,True,True
33109,9,9,1.0,True,True
36480,9,9,1.0,True,True
24148,9,6,0.6666666865348816,False,False
5503,9,9,1.0,True,True
3918,9,9,1.0,True,True
38478,9,3,0.3333333432674408,False,False
21123,9,6,0.6666666865348816,False,False
49717,9,9,1.0,True,True
42294,9,9,1.0,True,True
47609,9,9,1.0,True,True
11076,9,6,0.6666666865348816,False,False
41514,9,9,1.0,True,True
22062,9,9,1.0,True,True
9413,9,6,0.6666666865348816,False,False
38340,9,9,1.0,True,True
30263,9,6,0.6666666865348816,False,False
41252,9,9,1.0,True,True
14644,9,7,0.7777777910232544,False,False
26335,9,9,1.0,True,True
28102,9,9,1.0,True,True
17523,9,9,1.0,True,True
24712,9,9,1.0,True,True
40485,9,9,1.0,True,True
3850,9,6,0.6666666865348816,False,False
40040,9,6,0.6666666865348816,False,False
15267,9,9,1.0,True,True
49146,9,9,1.0,True,True
30001,9,9,1.0,True,True
45926,9,5,0.5555555820465088,False,False
43824,9,6,0.6666666865348816,False,False
17240,9,9,1.0,True,True
4892,9,9,1.0,True,True
725,9,6,0.6666666865348816,False,False
22949,9,9,1.0,True,True
34657,9,9,1.0,True,True
37213,9,9,1.0,True,True
20304,9,6,0.6666666865348816,False,False
15269,9,7,0.7777777910232544,False,False
22367,9,9,1.0,True,True
42684,9,9,1.0,True,True
46734,9,9,1.0,True,True
11732,9,9,1.0,True,True
18619,9,9,1.0,True,True
48492,9,6,0.6666666865348816,False,False
26803,9,5,0.5555555820465088,False,False
44305,9,9,1.0,True,True
47522,9,6,0.6666666865348816,False,False
32207,9,9,1.0,True,True
2530,9,7,0.7777777910232544,False,False
17746,9,6,0.6666666865348816,False,False
8270,9,7,0.7777777910232544,False,False
15079,9,7,0.7777777910232544,False,False
13624,9,9,1.0,True,True
30638,9,6,0.6666666865348816,False,False
30440,9,3,0.3333333432674408,False,False
36056,9,9,1.0,True,True
42651,9,6,0.6666666865348816,False,False
36803,9,0,0.0,False,False
48224,9,9,1.0,True,True
29226,9,9,1.0,True,True
5633,9,4,0.4444444477558136,False,False
5987,9,9,1.0,True,True
48063,9,6,0.6666666865348816,False,False
1812,9,9,1.0,True,True
27578,9,9,1.0,True,True
16823,9,6,0.6666666865348816,False,False
3928,9,7,0.7777777910232544,False,False
37286,9,9,1.0,True,True
25045,9,9,1.0,True,True
15727,9,6,0.6666666865348816,False,False
29600,9,9,1.0,True,True
10430,9,9,1.0,True,True
25768,9,9,1.0,True,True
29103,9,9,1.0,True,True
36537,9,6,0.6666666865348816,False,False
39328,9,9,1.0,True,True
35539,9,7,0.7777777910232544,False,False
28075,9,9,1.0,True,True
17840,9,6,0.6666666865348816,False,False
27802,9,9,1.0,True,True
7682,9,9,1.0,True,True
24279,9,9,1.0,True,True
33070,9,6,0.6666666865348816,False,False
35557,9,9,1.0,True,True
37189,9,9,1.0,True,True
47149,9,9,1.0,True,True
46915,9,9,1.0,True,True
9801,9,4,0.4444444477558136,False,False
38800,9,9,1.0,True,True
24669,9,6,0.6666666865348816,False,False
44233,9,9,1.0,True,True
31919,9,9,1.0,True,True
7134,9,7,0.7777777910232544,False,False
33704,9,9,1.0,True,True
29660,9,7,0.7777777910232544,False,False
17893,9,9,1.0,True,True
22018,9,6,0.6666666865348816,False,False
13538,9,6,0.6666666865348816,False,False
43118,9,9,1.0,True,True
36420,9,9,1.0,True,True
9405,9,9,1.0,True,True
13413,9,6,0.6666666865348816,False,False
6720,9,7,0.7777777910232544,False,False
15601,9,6,0.6666666865348816,False,False
44743,9,9,1.0,True,True
31138,9,6,0.6666666865348816,False,False
2729,9,9,1.0,True,True
38242,9,9,1.0,True,True
29625,9,6,0.6666666865348816,False,False
47894,9,7,0.7777777910232544,False,False
42090,9,9,1.0,True,True
36399,9,5,0.5555555820465088,False,False
6244,9,9,1.0,True,True
5545,9,9,1.0,True,True
4064,9,9,1.0,True,True
12851,9,9,1.0,True,True
21802,9,6,0.6666666865348816,False,False
41163,9,9,1.0,True,True
6232,9,7,0.7777777910232544,False,False
3862,9,9,1.0,True,True
35094,9,7,0.7777777910232544,False,False
40195,9,9,1.0,True,True
39250,9,6,0.6666666865348816,False,False
6217,9,9,1.0,True,True
36775,9,9,1.0,True,True
42976,9,6,0.6666666865348816,False,False
48467,9,7,0.7777777910232544,False,False
14831,9,4,0.4444444477558136,False,False
30092,9,6,0.6666666865348816,False,False
8893,9,9,1.0,True,True
6020,9,9,1.0,True,True
46088,9,9,1.0,True,True
15242,9,9,1.0,True,True
45307,9,9,1.0,True,True
26550,9,6,0.6666666865348816,False,False
6034,9,6,0.6666666865348816,False,False
7905,9,9,1.0,True,True
32225,9,6,0.6666666865348816,False,False
6017,9,9,1.0,True,True
21879,9,9,1.0,True,True
2791,9,9,1.0,True,True
42605,9,6,0.6666666865348816,False,False
5823,9,9,1.0,True,True
15387,9,6,0.6666666865348816,False,False
29561,9,6,0.6666666865348816,False,False
39475,9,9,1.0,True,True
292,9,6,0.6666666865348816,False,False
16957,9,9,1.0,True,True
30860,9,9,1.0,True,True
14073,9,9,1.0,True,True
21856,9,6,0.6666666865348816,False,False
22079,9,9,1.0,True,True
17023,9,9,1.0,True,True
8739,9,9,1.0,True,True
15825,9,9,1.0,True,True
2741,9,5,0.5555555820465088,False,False
18048,9,9,1.0,True,True
49936,9,9,1.0,True,True
17372,9,7,0.7777777910232544,False,False
22021,9,0,0.0,False,False
46364,9,9,1.0,True,True
23537,9,4,0.4444444477558136,False,False
45499,9,6,0.6666666865348816,False,False
40185,9,6,0.6666666865348816,False,False
9613,9,9,1.0,True,True
43281,9,7,0.7777777910232544,False,False
37891,9,9,1.0,True,True
26178,9,7,0.7777777910232544,False,False
45892,9,7,0.7777777910232544,False,False
20933,9,9,1.0,True,True
40971,9,6,0.6666666865348816,False,False
22224,9,9,1.0,True,True
24381,9,7,0.7777777910232544,False,False
34855,9,6,0.6666666865348816,False,False
48577,9,9,1.0,True,True
38536,9,9,1.0,True,True
31755,9,9,1.0,True,True
7753,9,6,0.6666666865348816,False,False
46638,9,9,1.0,True,True
43834,9,9,1.0,True,True
26235,9,9,1.0,True,True
44229,9,9,1.0,True,True
49596,9,9,1.0,True,True
18552,9,9,1.0,True,True
43136,9,6,0.6666666865348816,False,False
36672,9,9,1.0,True,True
43649,9,7,0.7777777910232544,False,False
3940,9,9,1.0,True,True
31496,9,9,1.0,True,True
26593,9,9,1.0,True,True
23921,9,9,1.0,True,True
26402,9,9,1.0,True,True
45942,9,9,1.0,True,True
48525,9,6,0.6666666865348816,False,False
18315,9,9,1.0,True,True
36893,9,6,0.6666666865348816,False,False
26695,9,7,0.7777777910232544,False,False
42127,9,6,0.6666666865348816,False,False
14170,9,9,1.0,True,True
3732,9,9,1.0,True,True
7881,9,9,1.0,True,True
6016,9,7,0.7777777910232544,False,False
23029,9,6,0.6666666865348816,False,False
35473,9,6,0.6666666865348816,False,False
49685,9,9,1.0,True,True
4817,9,6,0.6666666865348816,False,False
41693,9,6,0.6666666865348816,False,False
12007,9,6,0.6666666865348816,False,False
41327,9,6,0.6666666865348816,False,False
9506,9,9,1.0,True,True
44798,9,9,1.0,True,True
34062,9,6,0.6666666865348816,False,False
27474,9,6,0.6666666865348816,False,False
31143,9,9,1.0,True,True
21235,9,9,1.0,True,True
1390,9,6,0.6666666865348816,False,False
38249,9,9,1.0,True,True
37624,9,9,1.0,True,True
42028,9,6,0.6666666865348816,False,False
20834,9,9,1.0,True,True
14757,9,6,0.6666666865348816,False,False
26396,9,9,1.0,True,True
6808,9,2,0.2222222238779068,False,False
9225,9,9,1.0,True,True
48394,9,6,0.6666666865348816,False,False
5395,9,7,0.7777777910232544,False,False
6943,9,9,1.0,True,True
23870,9,9,1.0,True,True
32492,9,9,1.0,True,True
36345,9,9,1.0,True,True
10755,9,9,1.0,True,True
12301,9,9,1.0,True,True
48386,9,7,0.7777777910232544,False,False
42745,9,9,1.0,True,True
29089,9,6,0.6666666865348816,False,False
44712,9,6,0.6666666865348816,False,False
14343,9,9,1.0,True,True
38172,9,9,1.0,True,True
5071,9,1,0.1111111119389534,False,False
24121,9,9,1.0,True,True
48809,9,9,1.0,True,True
17820,9,6,0.6666666865348816,False,False
1122,9,9,1.0,True,True
11264,9,9,1.0,True,True
30579,9,9,1.0,True,True
45464,9,9,1.0,True,True
48216,9,6,0.6666666865348816,False,False
43044,9,6,0.6666666865348816,False,False
15656,9,9,1.0,True,True
1900,9,9,1.0,True,True
147,9,4,0.4444444477558136,False,False
29642,9,6,0.6666666865348816,False,False
3211,9,6,0.6666666865348816,False,False
43850,9,7,0.7777777910232544,False,False
2354,9,9,1.0,True,True
31520,9,9,1.0,True,True
42583,9,6,0.6666666865348816,False,False
43337,9,7,0.7777777910232544,False,False
45284,9,9,1.0,True,True
46956,9,9,1.0,True,True
48790,9,9,1.0,True,True
36585,9,6,0.6666666865348816,False,False
10465,9,9,1.0,True,True
7821,9,9,1.0,True,True
7205,9,9,1.0,True,True
6413,9,7,0.7777777910232544,False,False
34046,9,9,1.0,True,True
12728,9,9,1.0,True,True
6925,9,9,1.0,True,True
27995,9,9,1.0,True,True
37612,9,9,1.0,True,True
39483,9,7,0.7777777910232544,False,False
3016,9,9,1.0,True,True
1640,9,9,1.0,True,True
8883,9,3,0.3333333432674408,False,False
37601,9,3,0.3333333432674408,False,False
12969,9,6,0.6666666865348816,False,False
23463,9,7,0.7777777910232544,False,False
15757,9,7,0.7777777910232544,False,False
44076,9,9,1.0,True,True
4086,9,9,1.0,True,True
508,9,9,1.0,True,True
6354,9,9,1.0,True,True
29644,9,9,1.0,True,True
20815,9,9,1.0,True,True
6234,9,6,0.6666666865348816,False,False
31989,9,9,1.0,True,True
12995,9,9,1.0,True,True
42501,9,9,1.0,True,True
38920,9,4,0.4444444477558136,False,False
262,9,7,0.7777777910232544,False,False
7891,9,3,0.3333333432674408,False,False
10527,9,6,0.6666666865348816,False,False
18600,9,9,1.0,True,True
24114,9,9,1.0,True,True
33498,9,7,0.7777777910232544,False,False
13471,9,9,1.0,True,True
31725,9,7,0.7777777910232544,False,False
23690,9,9,1.0,True,True
10557,9,9,1.0,True,True
6556,9,9,1.0,True,True
45577,9,7,0.7777777910232544,False,False
41503,9,9,1.0,True,True
27872,9,6,0.6666666865348816,False,False
10810,9,9,1.0,True,True
38214,9,6,0.6666666865348816,False,False
11730,9,5,0.5555555820465088,False,False
27438,9,9,1.0,True,True
21779,9,9,1.0,True,True
34079,9,9,1.0,True,True
22915,9,9,1.0,True,True
8085,9,4,0.4444444477558136,False,False
43467,9,4,0.4444444477558136,False,False
14709,9,9,1.0,True,True
15466,9,9,1.0,True,True
37172,9,9,1.0,True,True
28748,9,9,1.0,True,True
3104,9,2,0.2222222238779068,False,False
708,9,9,1.0,True,True
38385,9,5,0.5555555820465088,False,False
23444,9,6,0.6666666865348816,False,False
26510,9,7,0.7777777910232544,False,False
8466,9,9,1.0,True,True
6230,9,9,1.0,True,True
46358,9,9,1.0,True,True
39357,9,6,0.6666666865348816,False,False
16386,9,9,1.0,True,True
34165,9,9,1.0,True,True
4168,9,7,0.7777777910232544,False,False
5803,9,6,0.6666666865348816,False,False
12753,9,9,1.0,True,True
2189,9,7,0.7777777910232544,False,False
12187,9,9,1.0,True,True
31727,9,6,0.6666666865348816,False,False
19245,9,9,1.0,True,True
37866,9,7,0.7777777910232544,False,False
43514,9,9,1.0,True,True
8718,9,6,0.6666666865348816,False,False
28824,9,6,0.6666666865348816,False,False
24468,9,9,1.0,True,True
48252,9,9,1.0,True,True
7201,9,6,0.6666666865348816,False,False
9282,9,9,1.0,True,True
26820,9,9,1.0,True,True
27373,9,9,1.0,True,True
22492,9,6,0.6666666865348816,False,False
45637,9,9,1.0,True,True
45879,9,4,0.4444444477558136,False,False
29339,9,6,0.6666666865348816,False,False
46547,9,9,1.0,True,True
10803,9,7,0.7777777910232544,False,False
20964,9,9,1.0,True,True
30032,9,7,0.7777777910232544,False,False
5222,9,6,0.6666666865348816,False,False
659,9,6,0.6666666865348816,False,False
33245,9,7,0.7777777910232544,False,False
5865,9,6,0.6666666865348816,False,False
48871,9,6,0.6666666865348816,False,False
22985,9,9,1.0,True,True
28880,9,9,1.0,True,True
47087,9,6,0.6666666865348816,False,False
26527,9,0,0.0,False,False
9647,9,7,0.7777777910232544,False,False
49545,9,9,1.0,True,True
32374,9,6,0.6666666865348816,False,False
26158,9,9,1.0,True,True
11711,9,9,1.0,True,True
27238,9,9,1.0,True,True
18353,9,9,1.0,True,True
49514,9,9,1.0,True,True
21724,9,9,1.0,True,True
25924,9,9,1.0,True,True
41389,9,9,1.0,True,True
4772,9,6,0.6666666865348816,False,False
35204,9,4,0.4444444477558136,False,False
27878,9,6,0.6666666865348816,False,False
5874,9,2,0.2222222238779068,False,False
17804,9,6,0.6666666865348816,False,False
34223,9,6,0.6666666865348816,False,False
7841,9,9,1.0,True,True
15922,9,9,1.0,True,True
28366,9,9,1.0,True,True
12083,9,9,1.0,True,True
20033,9,7,0.7777777910232544,False,False
14487,9,6,0.6666666865348816,False,False
20818,9,6,0.6666666865348816,False,False
37517,9,9,1.0,True,True
44235,9,5,0.5555555820465088,False,False
48650,9,9,1.0,True,True
36235,9,9,1.0,True,True
21069,9,5,0.5555555820465088,False,False
9523,9,6,0.6666666865348816,False,False
32755,9,9,1.0,True,True
12053,9,7,0.7777777910232544,False,False
23593,9,9,1.0,True,True
8037,9,9,1.0,True,True
46976,9,9,1.0,True,True
16399,9,9,1.0,True,True
45785,9,9,1.0,True,True
34615,9,9,1.0,True,True
7624,9,9,1.0,True,True
13661,9,9,1.0,True,True
37736,9,9,1.0,True,True
26541,9,9,1.0,True,True
13267,9,9,1.0,True,True
18082,9,9,1.0,True,True
48085,9,9,1.0,True,True
42767,9,7,0.7777777910232544,False,False
4070,9,9,1.0,True,True
16286,9,6,0.6666666865348816,False,False
1118,9,7,0.7777777910232544,False,False
10074,9,9,1.0,True,True
11373,9,6,0.6666666865348816,False,False
32684,9,9,1.0,True,True
46433,9,9,1.0,True,True
25349,9,9,1.0,True,True
6715,9,9,1.0,True,True
34567,9,6,0.6666666865348816,False,False
1030,9,7,0.7777777910232544,False,False
22753,9,9,1.0,True,True
11761,9,7,0.7777777910232544,False,False
35896,9,6,0.6666666865348816,False,False
14492,9,9,1.0,True,True
25085,9,3,0.3333333432674408,False,False
20395,9,9,1.0,True,True
4813,9,7,0.7777777910232544,False,False
8994,9,6,0.6666666865348816,False,False
49691,9,9,1.0,True,True
21374,9,6,0.6666666865348816,False,False
30242,9,6,0.6666666865348816,False,False
47578,9,6,0.6666666865348816,False,False
1164,9,9,1.0,True,True
24810,9,9,1.0,True,True
21109,9,9,1.0,True,True
3697,9,6,0.6666666865348816,False,False
11438,9,9,1.0,True,True
4469,9,9,1.0,True,True
9807,9,9,1.0,True,True
47767,9,9,1.0,True,True
6748,9,2,0.2222222238779068,False,False
49184,9,6,0.6666666865348816,False,False
17378,9,9,1.0,True,True
36884,9,9,1.0,True,True
13356,9,9,1.0,True,True
32404,9,6,0.6666666865348816,False,False
42454,9,9,1.0,True,True
46065,9,9,1.0,True,True
11538,9,7,0.7777777910232544,False,False
2008,9,9,1.0,True,True
3221,9,9,1.0,True,True
44996,9,9,1.0,True,True
18762,9,6,0.6666666865348816,False,False
14165,9,9,1.0,True,True
40683,9,6,0.6666666865348816,False,False
25080,9,6,0.6666666865348816,False,False
1822,9,9,1.0,True,True
44661,9,9,1.0,True,True
6848,9,6,0.6666666865348816,False,False
12635,9,9,1.0,True,True
37668,9,9,1.0,True,True
6095,9,9,1.0,True,True
39248,9,9,1.0,True,True
10577,9,9,1.0,True,True
31074,9,9,1.0,True,True
29112,9,9,1.0,True,True
10192,9,4,0.4444444477558136,False,False
314,9,7,0.7777777910232544,False,False
11449,9,9,1.0,True,True
30745,9,9,1.0,True,True
29702,9,6,0.6666666865348816,False,False
27658,9,9,1.0,True,True
23685,9,9,1.0,True,True
28375,9,6,0.6666666865348816,False,False
3085,9,9,1.0,True,True
49371,9,9,1.0,True,True
3751,9,9,1.0,True,True
5048,9,9,1.0,True,True
29186,9,9,1.0,True,True
30708,9,3,0.3333333432674408,False,False
20146,9,6,0.6666666865348816,False,False
32249,9,9,1.0,True,True
4969,9,6,0.6666666865348816,False,False
30525,9,9,1.0,True,True
18494,9,9,1.0,True,True
38064,9,9,1.0,True,True
41836,9,9,1.0,True,True
32752,9,6,0.6666666865348816,False,False
20073,9,2,0.2222222238779068,False,False
26273,9,6,0.6666666865348816,False,False
13649,9,4,0.4444444477558136,False,False
25533,9,9,1.0,True,True
17521,9,9,1.0,True,True
25480,9,9,1.0,True,True
48234,9,9,1.0,True,True
48787,9,6,0.6666666865348816,False,False
32389,9,9,1.0,True,True
5086,9,7,0.7777777910232544,False,False
17252,9,3,0.3333333432674408,False,False
4039,9,6,0.6666666865348816,False,False
18386,9,9,1.0,True,True
4246,9,9,1.0,True,True
18627,9,9,1.0,True,True
879,9,7,0.7777777910232544,False,False
23298,9,9,1.0,True,True
29752,9,9,1.0,True,True
30172,9,6,0.6666666865348816,False,False
28559,9,9,1.0,True,True
18863,9,7,0.7777777910232544,False,False
43343,9,9,1.0,True,True
34210,9,9,1.0,True,True
26083,9,2,0.2222222238779068,False,False
1941,9,6,0.6666666865348816,False,False
22225,9,9,1.0,True,True
44691,9,9,1.0,True,True
43239,9,6,0.6666666865348816,False,False
23859,9,9,1.0,True,True
14158,9,6,0.6666666865348816,False,False
33875,9,9,1.0,True,True
48104,9,9,1.0,True,True
23449,9,9,1.0,True,True
6623,9,9,1.0,True,True
38264,9,9,1.0,True,True
26241,9,6,0.6666666865348816,False,False
47591,9,6,0.6666666865348816,False,False
24155,9,9,1.0,True,True
32058,9,4,0.4444444477558136,False,False
9331,9,9,1.0,True,True
43564,9,6,0.6666666865348816,False,False
3493,9,9,1.0,True,True
4878,9,9,1.0,True,True
47062,9,9,1.0,True,True
998,9,6,0.6666666865348816,False,False
37086,9,9,1.0,True,True
36437,9,6,0.6666666865348816,False,False
34749,9,6,0.6666666865348816,False,False
28616,9,9,1.0,True,True
37095,9,9,1.0,True,True
22810,9,6,0.6666666865348816,False,False
7142,9,7,0.7777777910232544,False,False
21558,9,9,1.0,True,True
9935,9,9,1.0,True,True
4788,9,9,1.0,True,True
30510,9,2,0.2222222238779068,False,False
31189,9,7,0.7777777910232544,False,False
20083,9,9,1.0,True,True
10823,9,9,1.0,True,True
672,9,9,1.0,True,True
15594,9,9,1.0,True,True
43048,9,9,1.0,True,True
21911,9,9,1.0,True,True
11868,9,9,1.0,True,True
