img_id,total_pieces,pieces_correct,piece_accuracy,perfect_puzzle,success
3705,9,9,1.0,True,True
43280,9,4,0.4444444477558136,False,False
37994,9,3,0.3333333432674408,False,False
9823,9,9,1.0,True,True
38302,9,9,1.0,True,True
31704,9,4,0.4444444477558136,False,False
43965,9,4,0.4444444477558136,False,False
30813,9,5,0.5555555820465088,False,False
45879,9,9,1.0,True,True
43638,9,9,1.0,True,True
9357,9,9,1.0,True,True
5992,9,9,1.0,True,True
36318,9,9,1.0,True,True
5117,9,9,1.0,True,True
12838,9,9,1.0,True,True
3805,9,9,1.0,True,True
1973,9,9,1.0,True,True
26938,9,9,1.0,True,True
10808,9,1,0.1111111119389534,False,False
3670,9,9,1.0,True,True
34025,9,3,0.3333333432674408,False,False
11351,9,9,1.0,True,True
39223,9,9,1.0,True,True
42276,9,9,1.0,True,True
16011,9,9,1.0,True,True
5909,9,9,1.0,True,True
47616,9,4,0.4444444477558136,False,False
46813,9,9,1.0,True,True
23418,9,9,1.0,True,True
26055,9,9,1.0,True,True
10197,9,9,1.0,True,True
24987,9,9,1.0,True,True
8134,9,9,1.0,True,True
4660,9,9,1.0,True,True
48500,9,9,1.0,True,True
9598,9,4,0.4444444477558136,False,False
36564,9,9,1.0,True,True
32858,9,7,0.7777777910232544,False,False
27666,9,9,1.0,True,True
2650,9,9,1.0,True,True
20724,9,9,1.0,True,True
2299,9,9,1.0,True,True
33459,9,9,1.0,True,True
34317,9,9,1.0,True,True
19244,9,6,0.6666666865348816,False,False
422,9,9,1.0,True,True
31772,9,9,1.0,True,True
35465,9,9,1.0,True,True
5789,9,9,1.0,True,True
12310,9,4,0.4444444477558136,False,False
14013,9,9,1.0,True,True
27552,9,9,1.0,True,True
21031,9,9,1.0,True,True
5661,9,9,1.0,True,True
20179,9,6,0.6666666865348816,False,False
46878,9,9,1.0,True,True
37165,9,9,1.0,True,True
30493,9,4,0.4444444477558136,False,False
19558,9,9,1.0,True,True
22106,9,7,0.7777777910232544,False,False
10218,9,9,1.0,True,True
38566,9,9,1.0,True,True
31977,9,9,1.0,True,True
11871,9,5,0.5555555820465088,False,False
23335,9,9,1.0,True,True
9398,9,9,1.0,True,True
11284,9,4,0.4444444477558136,False,False
48966,9,4,0.4444444477558136,False,False
34010,9,9,1.0,True,True
48696,9,9,1.0,True,True
37656,9,2,0.2222222238779068,False,False
1824,9,9,1.0,True,True
6597,9,9,1.0,True,True
41117,9,9,1.0,True,True
46170,9,9,1.0,True,True
37979,9,9,1.0,True,True
10400,9,9,1.0,True,True
3240,9,9,1.0,True,True
1375,9,9,1.0,True,True
33826,9,9,1.0,True,True
8857,9,9,1.0,True,True
45827,9,9,1.0,True,True
1863,9,9,1.0,True,True
12386,9,9,1.0,True,True
38599,9,9,1.0,True,True
39050,9,4,0.4444444477558136,False,False
20598,9,9,1.0,True,True
18779,9,9,1.0,True,True
17145,9,9,1.0,True,True
48560,9,9,1.0,True,True
32661,9,9,1.0,True,True
35708,9,9,1.0,True,True
12436,9,9,1.0,True,True
39295,9,6,0.6666666865348816,False,False
30896,9,9,1.0,True,True
47227,9,9,1.0,True,True
27619,9,7,0.7777777910232544,False,False
47436,9,9,1.0,True,True
23052,9,4,0.4444444477558136,False,False
28540,9,4,0.4444444477558136,False,False
