img_id,total_pieces,pieces_correct,piece_accuracy,perfect_puzzle,success
11112,9,9,1.0,True,True
31114,9,9,1.0,True,True
14639,9,2,0.2222222238779068,False,False
22709,9,9,1.0,True,True
29601,9,9,1.0,True,True
48070,9,2,0.2222222238779068,False,False
18311,9,7,0.7777777910232544,False,False
46643,9,9,1.0,True,True
25241,9,9,1.0,True,True
38193,9,4,0.4444444477558136,False,False
49418,9,6,0.6666666865348816,False,False
14107,9,9,1.0,True,True
28667,9,9,1.0,True,True
37241,9,6,0.6666666865348816,False,False
15518,9,4,0.4444444477558136,False,False
6073,9,4,0.4444444477558136,False,False
33456,9,9,1.0,True,True
46717,9,9,1.0,True,True
33534,9,9,1.0,True,True
46379,9,9,1.0,True,True
38600,9,9,1.0,True,True
24705,9,9,1.0,True,True
18108,9,6,0.6666666865348816,False,False
15855,9,5,0.5555555820465088,False,False
15293,9,9,1.0,True,True
49495,9,9,1.0,True,True
22529,9,9,1.0,True,True
45675,9,9,1.0,True,True
20261,9,9,1.0,True,True
47331,9,9,1.0,True,True
9325,9,6,0.6666666865348816,False,False
27736,9,9,1.0,True,True
30535,9,5,0.5555555820465088,False,False
8060,9,7,0.7777777910232544,False,False
13856,9,4,0.4444444477558136,False,False
6020,9,9,1.0,True,True
29307,9,9,1.0,True,True
42576,9,9,1.0,True,True
42354,9,4,0.4444444477558136,False,False
28962,9,9,1.0,True,True
7716,9,7,0.7777777910232544,False,False
28579,9,9,1.0,True,True
22027,9,9,1.0,True,True
29343,9,9,1.0,True,True
12222,9,4,0.4444444477558136,False,False
24195,9,6,0.6666666865348816,False,False
1692,9,7,0.7777777910232544,False,False
25649,9,9,1.0,True,True
20056,9,2,0.2222222238779068,False,False
41591,9,9,1.0,True,True
34190,9,6,0.6666666865348816,False,False
28818,9,9,1.0,True,True
12545,9,9,1.0,True,True
38014,9,7,0.7777777910232544,False,False
22598,9,9,1.0,True,True
1153,9,4,0.4444444477558136,False,False
43003,9,9,1.0,True,True
7275,9,4,0.4444444477558136,False,False
44815,9,9,1.0,True,True
17463,9,6,0.6666666865348816,False,False
24205,9,9,1.0,True,True
18079,9,6,0.6666666865348816,False,False
10177,9,9,1.0,True,True
27401,9,9,1.0,True,True
46959,9,6,0.6666666865348816,False,False
6387,9,7,0.7777777910232544,False,False
312,9,9,1.0,True,True
23141,9,6,0.6666666865348816,False,False
1955,9,6,0.6666666865348816,False,False
18898,9,6,0.6666666865348816,False,False
4074,9,4,0.4444444477558136,False,False
15477,9,9,1.0,True,True
8618,9,9,1.0,True,True
29861,9,9,1.0,True,True
38901,9,7,0.7777777910232544,False,False
48977,9,9,1.0,True,True
1204,9,9,1.0,True,True
41890,9,5,0.5555555820465088,False,False
15691,9,6,0.6666666865348816,False,False
6905,9,6,0.6666666865348816,False,False
3730,9,6,0.6666666865348816,False,False
9503,9,6,0.6666666865348816,False,False
16994,9,7,0.7777777910232544,False,False
33819,9,9,1.0,True,True
48288,9,4,0.4444444477558136,False,False
29191,9,9,1.0,True,True
32207,9,9,1.0,True,True
24622,9,9,1.0,True,True
7573,9,6,0.6666666865348816,False,False
16631,9,6,0.6666666865348816,False,False
27073,9,9,1.0,True,True
15594,9,9,1.0,True,True
10173,9,4,0.4444444477558136,False,False
29626,9,9,1.0,True,True
23661,9,6,0.6666666865348816,False,False
2516,9,9,1.0,True,True
37946,9,9,1.0,True,True
21265,9,6,0.6666666865348816,False,False
45283,9,3,0.3333333432674408,False,False
41608,9,9,1.0,True,True
